"genename","uniprot","mean_patient","mean_ctrl","UniProt","mito","complex"
"CCT6A","P40227",1089183.33333333,1282606.66666667,"P40227","nonmito",""
"CCT7","Q99832",862894.666666667,928780,"Q99832","nonmito",""
"CCT8","P50990",934253.666666667,941462.333333333,"P50990","nonmito",""
"CD276","Q5ZPR3;Q5ZPR3-4",73814.1666666667,104975.333333333,"Q5ZPR3","nonmito",""
"CD2AP","Q9Y5K6",95530.3,103446.666666667,"Q9Y5K6","nonmito",""
"CD2BP2","O95400",325117.666666667,311037,"O95400","nonmito",""
"CD320","Q9NPF0",245930.333333333,234332.333333333,"Q9NPF0","nonmito",""
"CD46","P15529-2;P15529-3;P15529-4;P15529-5;P15529-6;P15529-7",91480.6,118257,"P15529","nonmito",""
"CD47","Q08722;Q08722-2;Q08722-3;Q08722-4",400276,402444.333333333,"Q08722","nonmito",""
"CD55","P08174;P08174-2;P08174-3;P08174-4;P08174-5;P08174-6;P08174-7",99463,100238.266666667,"P08174","nonmito",""
"CD59","P13987;P13987-2",173071.333333333,173032.666666667,"P13987","nonmito",""
"CD63","P08962;P08962-2;P08962-3",619932,655738,"P08962","nonmito",""
"CD81","P60033",395872,444806,"P60033","nonmito",""
"CD99","P14209;P14209-3",225194.333333333,166817,"P14209","nonmito",""
"CD99L2","Q8TCZ2;Q8TCZ2-2;Q8TCZ2-3;Q8TCZ2-5",118512.666666667,165673.333333333,"Q8TCZ2","nonmito",""
"CDAN1","Q8IWY9;Q8IWY9-1",41834.1,40440.5333333333,"Q8IWY9","nonmito",""
"CDC123","O75794",406140,383132.666666667,"O75794","nonmito",""
"CDC16","Q13042;Q13042-2;Q13042-3",157535.666666667,147183,"Q13042","nonmito",""
"CDC20","Q12834",236954.333333333,177103,"Q12834","nonmito",""
"CDC23","Q9UJX2",164186.666666667,162066.333333333,"Q9UJX2","nonmito",""
"CDC25C","P30307;P30307-2",155360.666666667,142168.333333333,"P30307","nonmito",""
"CDC27","P30260;P30260-2",152871.666666667,158787.333333333,"P30260","nonmito",""
"CDC34","P49427",326233.333333333,289934.666666667,"P49427","nonmito",""
"CDC37","Q16543",347909.666666667,318694.666666667,"Q16543","nonmito",""
"CDC40","O60508",207883.333333333,199225.333333333,"O60508","nonmito",""
"CDC42","P60953",701961.333333333,783282.333333333,"P60953","nonmito",""
"CDC42BPA","Q5VT25;Q5VT25-2;Q5VT25-4;Q5VT25-5",69901.3,83954.5333333333,"Q5VT25","nonmito",""
"CDC42BPB","Q9Y5S2",86651.8,81837.7333333333,"Q9Y5S2","nonmito",""
"CDC42EP1","Q00587;Q00587-2",239037.666666667,96375.5666666667,"Q00587","nonmito",""
"CDC42EP4","Q9H3Q1",106179.333333333,103305.466666667,"Q9H3Q1","nonmito",""
"CDC45","O75419;O75419-3",152835.666666667,153776.333333333,"O75419","nonmito",""
"CDC5L","Q99459",394302.333333333,365563.333333333,"Q99459","nonmito",""
"CDC7","O00311",90795.2,79541.4666666667,"O00311","nonmito",""
"CDC73","Q6P1J9",213082,217874.666666667,"Q6P1J9","nonmito",""
"CDCA2","Q69YH5",81754.8333333333,60749.5666666667,"Q69YH5","nonmito",""
"CDCA3","Q99618",91484.3333333333,65027.1,"Q99618","nonmito",""
"CDCA5","Q96FF9",171752.666666667,141612.666666667,"Q96FF9","nonmito",""
"CDCA7","Q9BWT1;Q9BWT1-2;Q9BWT1-5;Q9BWT1-6",116856,126165.333333333,"Q9BWT1","nonmito",""
"CDCA8","Q53HL2",237277,198206.666666667,"Q53HL2","nonmito",""
"CDH2","P19022;P19022-2",140705,132348,"P19022","nonmito",""
"CDIPT","O14735",225819.333333333,221565.666666667,"O14735","nonmito",""
"CDK1","P06493",646499.666666667,564460.333333333,"P06493","nonmito",""
"CDK11B","P21127;P21127-2;P21127-3;P21127-8",209829.333333333,215434.666666667,"P21127","nonmito",""
"CDK12","Q9NYV4;Q9NYV4-2",99661.7,91776.2333333333,"Q9NYV4","nonmito",""
"CDK13","Q14004;Q14004-2",20464.7666666667,37212.1,"Q14004","nonmito",""
"CDK16","Q00536;Q00536-2;Q00536-3",124770.666666667,101692.666666667,"Q00536","nonmito",""
"CDK2","P24941",283196.333333333,267169.666666667,"P24941","nonmito",""
"CDK4","P11802",353115.333333333,385205.333333333,"P11802","nonmito",""
"CDK5","Q00535",210501,235071,"Q00535","nonmito",""
"CDK5RAP1","Q96SZ6-3",107963,111330.333333333,"Q96SZ6","mito",""
"CDK5RAP2","Q96SN8;Q96SN8-3",48204.2666666667,54715.0333333333,"Q96SN8","nonmito",""
"CDK5RAP3","Q96JB5;Q96JB5-4",130908.666666667,124805,"Q96JB5","nonmito",""
"CDK6","Q00534",187283.333333333,167979.666666667,"Q00534","nonmito",""
"CDK7","P50613",218164.333333333,190983.333333333,"P50613","nonmito",""
"CDK8","P49336;P49336-2",101254.7,114637,"P49336","nonmito",""
"CDK9","P50750;P50750-2",186095,189615.333333333,"P50750","nonmito",""
"CDKAL1","Q5VV42",175363.333333333,175953.666666667,"Q5VV42","nonmito",""
"CDKN2A","P42771;P42771-4",1589666.66666667,1070592.66666667,"P42771","nonmito",""
"CDKN2A","Q8N726",173750.666666667,136317.333333333,"P42771","nonmito",""
"CDKN2AIP","Q9NXV6",104585,101556.7,"Q9NXV6","nonmito",""
"CDS2","O95674",142201.333333333,151974.666666667,"O95674","nonmito",""
"CDT1","Q9H211",67149.5,47546.2333333333,"Q9H211","nonmito",""
"CDV3","Q9UKY7",206412.333333333,178069.333333333,"Q9UKY7","nonmito",""
"CDYL","Q9Y232;Q9Y232-2",72599.2,75050.2666666667,"Q9Y232","nonmito",""
"CEBPZ","Q03701",183488,169510.333333333,"Q03701","nonmito",""
"CECR2","Q9BXF3;Q9BXF3-3",48565.1666666667,53005.1333333333,"Q9BXF3","nonmito",""
"CELF1","Q92879;Q92879-2;Q92879-3;Q92879-4;Q92879-6",222759,245277.333333333,"Q92879","nonmito",""
"CENPC","Q03188",84704.5666666667,67876.2666666667,"Q03188","nonmito",""
"CENPE","Q02224;Q02224-3",87853.3333333333,87003.2333333333,"Q02224","nonmito",""
"CENPF","P49454",81572.8333333333,78727.3,"P49454","nonmito",""
"CENPH","Q9H3R5",156916.333333333,189653,"Q9H3R5","nonmito",""
"CENPM","Q9NSP4",206640.333333333,231786.333333333,"Q9NSP4","nonmito",""
"CENPQ","Q7L2Z9",149546.666666667,114697.333333333,"Q7L2Z9","nonmito",""
"CENPT","Q96BT3;Q96BT3-2",46850.35,55006.1,"Q96BT3","nonmito",""
"CENPU","Q71F23",103561.133333333,92896.6333333333,"Q71F23","nonmito",""
"CENPV","Q7Z7K6",237453.333333333,230583.666666667,"Q7Z7K6","nonmito",""
"CEP131","Q9UPN4;Q9UPN4-2",123381.333333333,123233,"Q9UPN4","nonmito",""
"CEP135","Q66GS9",67592.4666666667,75671.1666666667,"Q66GS9","nonmito",""
"CEP170","Q5SW79",91032.3,143625.666666667,"Q5SW79","nonmito",""
"CEP250","Q9BV73;Q9BV73-2",68240.1666666667,65152.1333333333,"Q9BV73","nonmito",""
"CEP290","O15078",159833.666666667,144238.666666667,"O15078","nonmito",""
"CEP350","Q5VT06",87673.8666666667,125991,"Q5VT06","nonmito",""
"CEP41","Q9BYV8",90894.4,112928.666666667,"Q9BYV8","nonmito",""
"CEP43","O95684;O95684-2",167465,188350.666666667,"O95684","nonmito",""
"CEP44","Q9C0F1;Q9C0F1-2",78790.7333333333,76201.9,"Q9C0F1","nonmito",""
"CEP55","Q53EZ4",86299.9,91309.8333333333,"Q53EZ4","nonmito",""
"CEP57","Q86XR8;Q86XR8-2;Q86XR8-3;Q86XR8-4;Q86XR8-5",295012,339824,"Q86XR8","nonmito",""
"CEP78","Q5JTW2;Q5JTW2-2;Q5JTW2-3;Q5JTW2-5",74986,78636.1,"Q5JTW2","nonmito",""
"CEP85","Q6P2H3;Q6P2H3-2",108314.666666667,118531,"Q6P2H3","nonmito",""
"CEP97","Q8IW35;Q8IW35-2",77238.0666666667,91793.3,"Q8IW35","nonmito",""
"CERS1","P27544;P27544-2",68531.3333333333,65617.1333333333,"P27544","nonmito",""
"CERS2","Q96G23",178672.666666667,217883,"Q96G23","nonmito",""
"CERS5","Q8N5B7",47935.0666666667,41865.7333333333,"Q8N5B7","nonmito",""
"CERT1","Q9Y5P4;Q9Y5P4-3",157050,142360.333333333,"Q9Y5P4","nonmito",""
"CETN2","P41208",154671.333333333,168115.333333333,"P41208","nonmito",""
"CETN3","O15182",61406.8333333333,46207.8333333333,"O15182","nonmito",""
"CFAP20","Q9Y6A4",359239.666666667,369753.666666667,"Q9Y6A4","nonmito",""
"CFAP298","P57076",161370.333333333,146133.333333333,"P57076","nonmito",""
"CFAP36","Q96G28;Q96G28-2",112843,125931.666666667,"Q96G28","nonmito",""
"CFDP1","Q9UEE9",379768.666666667,372936.333333333,"Q9UEE9","nonmito",""
"CFL1","P23528",1297440,1251570,"P23528","nonmito",""
"CFL2","Q9Y281;Q9Y281-3",403310.333333333,413437,"Q9Y281","nonmito",""
"CGGBP1","Q9UFW8",184551.333333333,163545.666666667,"Q9UFW8","nonmito",""
"CGN","Q9P2M7",72490.3666666667,78182.7333333333,"Q9P2M7","nonmito",""
"CHAC2","Q8WUX2",133611,139803.333333333,"Q8WUX2","nonmito",""
"CHAF1A","Q13111",134625.333333333,134830.333333333,"Q13111","nonmito",""
"CHAF1B","Q13112",180690,182410,"Q13112","nonmito",""
"CHAMP1","Q96JM3",127596.333333333,142684,"Q96JM3","nonmito",""
"CHCHD2","Q9Y6H1",168095.666666667,179138.333333333,"Q9Y6H1","mito",""
"CHCHD3","Q9NX63",222369.333333333,250701,"Q9NX63","mito",""
"CHCHD4","Q8N4Q1;Q8N4Q1-2",268714.666666667,240536.666666667,"Q8N4Q1","mito",""
"CHCHD6","Q9BRQ6",83153.6333333333,60920.9666666667,"Q9BRQ6","mito",""
"CHD1","O14646;O14646-2",114616.333333333,113186.333333333,"O14646","nonmito",""
"CHD1L","Q86WJ1",133608.333333333,125452.666666667,"Q86WJ1","nonmito",""
"CHD2","O14647;O14647-2",99740.0666666667,98287.0333333333,"O14647","nonmito",""
"CHD4","Q14839;Q14839-2",246726.666666667,254756.333333333,"Q14839","nonmito",""
"CHD6","Q8TD26",63700.5,72460.9,"Q8TD26","nonmito",""
"CHD7","Q9P2D1",110552,117833.333333333,"Q9P2D1","nonmito",""
"CHD8","Q9HCK8",111820,118772.666666667,"Q9HCK8","nonmito",""
"CHDH","Q8NE62",70073.8666666667,91012.5,"Q8NE62","mito",""
"CHEK1","O14757",130880.666666667,113972,"O14757","nonmito",""
"CHEK2","O96017;O96017-4;O96017-9",110199,112320.333333333,"O96017","nonmito",""
"CHERP","Q8IWX8",255485.666666667,247472.666666667,"Q8IWX8","nonmito",""
"CHID1","Q9BWS9",155757.333333333,147089,"Q9BWS9","nonmito",""
"CHKA","P35790;P35790-2",99523.7,108420.9,"P35790","nonmito",""
"CHM","P24386",110915.333333333,107572.666666667,"P24386","nonmito",""
"CHML","P26374",34814.5,57339.3666666667,"P26374","nonmito",""
"CHMP1A","Q9HD42",128646,159303.333333333,"Q9HD42","nonmito",""
"CHMP1B","Q7LBR1",321802.666666667,254979.333333333,"Q7LBR1","nonmito",""
"CHMP2A","O43633",270888,251430.333333333,"O43633","nonmito",""
"CHMP2B","Q9UQN3",202232.333333333,186405.666666667,"Q9UQN3","nonmito",""
"CHMP3","Q9Y3E7",246996,268117,"0","nonmito",""
"CHMP4A","Q9BY43;Q9BY43-2",172288.333333333,187088.333333333,"Q9BY43","nonmito",""
"CHMP4B","Q9H444",384145.333333333,373687.666666667,"Q9H444","nonmito",""
"CHMP5","Q9NZZ3;Q9NZZ3-2",746199.666666667,751617,"Q9NZZ3","nonmito",""
"CHMP6","Q96FZ7",144738.333333333,139558.666666667,"Q96FZ7","nonmito",""
"CHMP7","Q8WUX9",133204,138677.666666667,"Q8WUX9","nonmito",""
"CHORDC1","Q9UHD1",495036.666666667,435314.333333333,"Q9UHD1","nonmito",""
"CHP1","Q99653",134191,145190.333333333,"Q99653","nonmito",""
"CHPF","Q8IZ52",545254.666666667,537177.333333333,"Q8IZ52","nonmito",""
"CHRAC1","Q9NRG0",356143.333333333,373847.666666667,"Q9NRG0","nonmito",""
"CHST14","Q8NCH0",67679.6,78320.5,"Q8NCH0","nonmito",""
"CHSY1","Q86X52",58254.25,56336.4333333333,"Q86X52","nonmito",""
"CHTF18","Q8WVB6;Q8WVB6-2",104774,112794.333333333,"Q8WVB6","nonmito",""
"CHTF8","P0CG13",55356.5333333333,57386.1333333333,"P0CG12","nonmito",""
"CHTOP","Q9Y3Y2;Q9Y3Y2-3;Q9Y3Y2-4",213686,245224,"Q9Y3Y2","nonmito",""
"CHUK","O15111",92438.4333333333,88495.5,"O15111","nonmito",""
"CHURC1","Q8WUH1",363455,304922.333333333,"Q8WUH1","nonmito",""
"CIAO1","O76071",267174.666666667,263363.333333333,"O76071","nonmito",""
"CIAO2B","Q9Y3D0",272444.666666667,169550.333333333,"Q9Y3D0","nonmito",""
"CIAO3","Q9H6Q4",82255.8333333333,87813.7666666667,"Q9H6Q4","nonmito",""
"CIAPIN1","Q6FI81",248152.333333333,267923.333333333,"Q6FI81","nonmito",""
"CIP2A","Q8TCG1",151877.333333333,147286.333333333,"Q8TCG1","nonmito",""
"CIRBP","Q14011",421529.666666667,467029,"Q14011","nonmito",""
"CISD1","Q9NZ45",146321.333333333,110601,"Q9NZ45","mito",""
"CISD2","Q8N5K1",327097.666666667,339665,"Q8N5K1","nonmito",""
"CIT","O14578;O14578-4",82030.6333333333,82122.2666666667,"O14578","nonmito",""
"CIZ1","Q9ULV3;Q9ULV3-2;Q9ULV3-5",94907.8666666667,86819.3,"Q9ULV3","nonmito",""
"CKAP2","Q8WWK9-5",198297,148954,"Q8WWK9","nonmito",""
"CKAP2L","Q8IYA6",113390.666666667,83808.1,"Q8IYA6","nonmito",""
"CKAP4","Q07065",244194.666666667,250611.333333333,"Q07065","nonmito",""
"CKAP5","Q14008",208789,197337.333333333,"Q14008","nonmito",""
"CKB","P12277",1717820,1778636.66666667,"P12277","nonmito",""
"CKM","P06732",283434.333333333,246742,"P06732","nonmito",""
"CKMT1A","P12532",768819,593854.666666667,"0","mito",""
"CKS1B","P61024",179215.333333333,166833.333333333,"P61024","nonmito",""
"CLASP1","Q7Z460",145665,148910.666666667,"Q7Z460","nonmito",""
"CLASP2","O75122-3",97062.2333333333,99721.3,"O75122","nonmito",""
"CLASP2","O75122",128712.333333333,134665.666666667,"O75122","nonmito",""
"CLCC1","Q96S66",82439.4666666667,92895.4666666667,"Q96S66","nonmito",""
"CLCN3","P51790;P51790-4",107219.333333333,96824.0333333333,"P51790","nonmito",""
"CLCN5","P51795-2",75994.3,64362.5333333333,"P51795","nonmito",""
"CLCN7","P51798",82012.3333333333,82309.2666666667,"P51798","nonmito",""
"CLDND1","Q9NY35;Q9NY35-2",73660.25,78105.1,"Q9NY35","nonmito",""
"CLGN","O14967",41755.9666666667,66858.6333333333,"O14967","nonmito",""
"CLIC1","O00299",526850.666666667,493694.666666667,"O00299","nonmito",""
"CLIC4","Q9Y696",340300.666666667,265303.333333333,"Q9Y696","nonmito",""
"CLINT1","Q14677-3",215116.333333333,223485,"Q14677","nonmito",""
"CLIP1","P30622-2",102539.333333333,106419,"P30622","nonmito",""
"CLK2","P49760;P49760-3",111555.666666667,130694.666666667,"P49760","nonmito",""
"CLN5","O75503",213848.666666667,214014.333333333,"O75503","nonmito",""
"CLNS1A","P54105",696764,660384.333333333,"P54105","nonmito",""
"CLP1","Q92989",141685.666666667,144400,"Q92989","nonmito",""
"CLPB","Q9H078-2",291242.333333333,268845.333333333,"Q9H078","mito",""
"CLPP","Q16740",239070,243374,"Q16740","mito",""
"CLPTM1","O96005",269403,322271.666666667,"O96005","nonmito",""
"CLPTM1L","Q96KA5;Q96KA5-2",133655,134216.666666667,"Q96KA5","nonmito",""
"CLPX","O76031",223828.666666667,210539,"O76031","mito",""
"CLSPN","Q9HAW4;Q9HAW4-3",89754.2333333333,86402.3666666667,"Q9HAW4","nonmito",""
"CLTA","P09496-2",357800.333333333,607087,"P09496","nonmito",""
"CLTB","P09497-2",141092.333333333,186914.333333333,"P09497","nonmito",""
"CLTC","Q00610;Q00610-2",429176,699859,"Q00610","nonmito",""
"CLTCL1","P53675",378104.333333333,644966,"P53675","nonmito",""
"CLUH","O75153",240866.666666667,251010,"O75153","nonmito",""
"CMAS","Q8NFW8",161260,150104.333333333,"Q8NFW8","nonmito",""
"CMBL","Q96DG6",167717,199032,"Q96DG6","nonmito",""
"CMC1","Q7Z7K0",97775.3333333333,85147.7333333333,"Q7Z7K0","mito",""
"CMPK1","P30085",228542.333333333,234435.666666667,"P30085","nonmito",""
"CMSS1","Q9BQ75;Q9BQ75-2",163193,132758,"Q9BQ75","nonmito",""
"CMTR1","Q8N1G2",157592.333333333,151261.666666667,"Q8N1G2","nonmito",""
"CNBP","P62633;P62633-2",526406.666666667,455571,"P62633","nonmito",""
"CNDP2","Q96KP4",370989.666666667,370223.333333333,"Q96KP4","nonmito",""
"CNN2","Q99439",235349.666666667,214120.666666667,"Q99439","nonmito",""
"CNN3","Q15417",426720.666666667,382372.333333333,"Q15417","nonmito",""
"CNNM3","Q8NE01;Q8NE01-2",100601.966666667,123504,"Q8NE01","nonmito",""
"CNNM4","Q6P4Q7",39554.9,43141.1,"Q6P4Q7","nonmito",""
"CNOT1","A5YKK6",181633,207739.666666667,"A5YKK6","nonmito",""
"CNOT10","Q9H9A5;Q9H9A5-6",115648.666666667,127961,"Q9H9A5","nonmito",""
"CNOT11","Q9UKZ1",95961.4333333333,111877.333333333,"Q9UKZ1","nonmito",""
"CNOT2","Q9NZN8",251163.333333333,263857.333333333,"Q9NZN8","nonmito",""
"CNOT3","O75175",223989,228869.666666667,"O75175","nonmito",""
"CNOT4","O95628-10;O95628-6;O95628-9",120823.333333333,132848,"O95628","nonmito",""
"CNOT6L","Q96LI5",93628.5,92481.6666666667,"Q96LI5","nonmito",""
"CNOT7","Q9UIV1",158348.333333333,160834,"Q9UIV1","nonmito",""
"CNOT8","Q9UFF9;Q9UFF9-3",141304.666666667,162345,"Q9UFF9","nonmito",""
"CNOT9","Q92600",152333.666666667,180850.333333333,"Q92600","nonmito",""
"CNP","P09543;P09543-2",212923.666666667,256681.333333333,"P09543","nonmito",""
"CNPY2","Q9Y2B0",477476.666666667,414882.333333333,"Q9Y2B0","nonmito",""
"CNPY3","Q9BT09",114367.333333333,123762.666666667,"Q9BT09","nonmito",""
"CNPY4","Q8N129",67197.8,66462.4666666667,"Q8N129","nonmito",""
"CNRIP1","Q96F85",138893.666666667,91816.4,"Q96F85","nonmito",""
"CNTN1","Q12860;Q12860-2",58090.2666666667,104144.833333333,"Q12860","nonmito",""
"COA1","Q9GZY4",59827.5666666667,59901,"Q9GZY4","mito",""
"COA3","Q9Y2R0",113997.233333333,176954,"Q9Y2R0","mito",""
"COA6","Q5JTJ3;Q5JTJ3-2;Q5JTJ3-3",198088.333333333,271433.666666667,"Q5JTJ3","mito",""
"COA7","Q96BR5",116242.333333333,104380,"Q96BR5","mito",""
"COASY","Q13057;Q13057-2",197602.333333333,173805.666666667,"Q13057","mito",""
"COG1","Q8WTW3",85608.2,86326,"Q8WTW3","nonmito",""
"COG2","Q14746;Q14746-2",91835.7666666667,97262.6,"Q14746","nonmito",""
"COG3","Q96JB2",66674.9,68375.1,"Q96JB2","nonmito",""
"COG4","Q9H9E3",202805.666666667,198205,"Q9H9E3","nonmito",""
"COG5","Q9UP83-2",106217,117490.666666667,"Q9UP83","nonmito",""
"COG6","Q9Y2V7",123506.333333333,137123.666666667,"Q9Y2V7","nonmito",""
"COG7","P83436",91083.8666666667,99973.0333333333,"P83436","nonmito",""
"COG8","Q96MW5",175958,187422.666666667,"Q96MW5","nonmito",""
"COIL","P38432",216158.666666667,219590.666666667,"P38432","nonmito",""
"COL6A1","P12109",59178.3,62024.2333333333,"P12109","nonmito",""
"COLGALT1","Q8NBJ5",256853.666666667,230125,"Q8NBJ5","nonmito",""
"COMMD1","Q8N668;Q8N668-2",63000.9666666667,71547.7333333333,"Q8N668","nonmito",""
"COMMD10","Q9Y6G5",113227.666666667,115648,"Q9Y6G5","nonmito",""
"COMMD2","Q86X83;Q86X83-2",184575,193946.333333333,"Q86X83","nonmito",""
"COMMD3","Q9UBI1",231798.666666667,222922.333333333,"Q9UBI1","nonmito",""
"COMMD4","Q9H0A8",143182,155458.333333333,"Q9H0A8","nonmito",""
"COMMD5","Q9GZQ3",140076.333333333,123979,"Q9GZQ3","nonmito",""
"COMMD6","Q7Z4G1;Q7Z4G1-2",162885.666666667,119743.333333333,"Q7Z4G1","nonmito",""
"COMMD7","Q86VX2;Q86VX2-2",59816.8666666667,48731.6,"Q86VX2","nonmito",""
"COMMD8","Q9NX08",91951.4333333333,93865,"Q9NX08","nonmito",""
"COMMD9","Q9P000",117118.666666667,110030,"Q9P000","nonmito",""
"COMT","P21964;P21964-2",393057.666666667,358123,"P21964","mito",""
"COMTD1","Q86VU5",135919.666666667,154176,"Q86VU5","mito",""
"COPA","P53621",415094.666666667,436841,"P53621","nonmito",""
"COPB1","P53618",338120.333333333,353349.666666667,"P53618","nonmito",""
"COPB2","P35606",446528.333333333,463730.333333333,"P35606","nonmito",""
"COPE","O14579",353296,380719.333333333,"O14579","nonmito",""
"COPG1","Q9Y678",213152,219836.666666667,"Q9Y678","nonmito",""
"COPG2","Q9UBF2",240975,271105.333333333,"Q9UBF2","nonmito",""
"COPS2","P61201;P61201-2",216873.666666667,212320.333333333,"P61201","nonmito",""
"COPS3","Q9UNS2",244024,246542.666666667,"Q9UNS2","nonmito",""
"COPS4","Q9BT78",329773,325633.333333333,"Q9BT78","nonmito",""
"COPS5","Q92905",285330,269042.333333333,"Q92905","nonmito",""
"COPS6","Q7L5N1",259786.666666667,252538,"Q7L5N1","nonmito",""
"COPS7A","Q9UBW8",167275.333333333,167157.666666667,"Q9UBW8","nonmito",""
"COPS7B","Q9H9Q2",262166.333333333,242084.333333333,"Q9H9Q2","nonmito",""
"COPS8","Q99627",535027,528163,"Q99627","nonmito",""
"COPZ1","P61923",1232126.66666667,1233726.66666667,"P61923","nonmito",""
"COQ3","Q9NZJ6",216321.666666667,222848.333333333,"Q9NZJ6","mito",""
"COQ5","Q5HYK3",121515.666666667,116379,"Q5HYK3","mito",""
"COQ6","Q9Y2Z9;Q9Y2Z9-3",286182.333333333,311003.333333333,"Q9Y2Z9","mito",""
"COQ8A","Q8NI60",203626,224343.333333333,"Q8NI60","mito",""
"COQ8B","Q96D53",68663,77904.2666666667,"Q96D53","mito",""
"COQ9","O75208",118309.333333333,123434.666666667,"O75208","mito",""
"CORO1A","P31146",92966.8333333333,75795.2666666667,"P31146","nonmito",""
"CORO1B","Q9BR76",369154,375632.666666667,"Q9BR76","nonmito",""
"CORO1C","Q9ULV4;Q9ULV4-2;Q9ULV4-3",302073,302615.333333333,"Q9ULV4","nonmito",""
"CORO7","P57737-3",209185.333333333,247099.333333333,"P57737","nonmito",""
"COTL1","Q14019",286333.666666667,310337,"Q14019","nonmito",""
"COX11","Q9Y6N1",76942.2,69485.7,"Q9Y6N1","mito",""
"COX15","Q7KZN9;Q7KZN9-2",149220,130106.666666667,"Q7KZN9","mito",""
"COX16","Q9P0S2",165724,132676,"Q9P0S2","mito",""
"COX4I1","P13073",679056.333333333,523965.333333333,"P13073","mito","CIV"
"COX5A","P20674",1453940,771547.666666667,"P20674","mito","CIV"
"COX5B","P10606",511326.333333333,375340.333333333,"P10606","mito","CIV"
"COX6B1","P14854",638396.333333333,366117,"P14854","mito","CIV"
"COX6C","P09669",97616.2333333333,129318,"P09669","mito","CIV"
"COX7A2L","O14548",136166.666666667,89218.6333333333,"O14548","mito","CIV"
"CPD","O75976",144250.666666667,131224.333333333,"O75976","nonmito",""
"CPNE1","Q99829",452831.666666667,337705.666666667,"Q99829","nonmito",""
"CPNE2","Q96FN4",66432.3333333333,79034.4333333333,"Q96FN4","nonmito",""
"CPNE3","O75131",444336.666666667,502906,"O75131","nonmito",""
"CPNE8","Q86YQ8",218922.333333333,259443.333333333,"Q86YQ8","nonmito",""
"CPOX","P36551",222738.333333333,216054,"P36551","mito",""
"CPPED1","Q9BRF8",101406.433333333,99330.0333333333,"Q9BRF8","nonmito",""
"CPS1","P31327;P31327-3",178151.333333333,158963,"P31327","mito",""
"CPSF1","Q10570",176316.666666667,188725.333333333,"Q10570","nonmito",""
"CPSF2","Q9P2I0",199009,210097.666666667,"Q9P2I0","nonmito",""
"CPSF3","Q9UKF6",230216,218561.333333333,"Q9UKF6","nonmito",""
"CPSF4","O95639",172362.666666667,180042.666666667,"O95639","nonmito",""
"CPSF6","Q16630;Q16630-2;Q16630-3",473743,484844,"Q16630","nonmito",""
"CPSF7","Q8N684;Q8N684-2;Q8N684-3",390460.333333333,384758,"Q8N684","nonmito",""
"CPT1A","P50416",74803.1666666667,87378,"P50416","mito",""
"CPT2","P23786",92427.4666666667,114014.666666667,"P23786","mito",""
"CPVL","Q9H3G5",191296.666666667,271743.333333333,"Q9H3G5","nonmito",""
"CRAT","P43155;P43155-2",36889.1666666667,55956.6,"P43155","mito",""
"CRBN","Q96SW2;Q96SW2-2",184786.666666667,169768.666666667,"Q96SW2","nonmito",""
"CRCP","O75575",81557.8,93586.5666666667,"O75575","nonmito",""
"CREB1","P16220;P16220-2;P16220-3",264344.666666667,260089.666666667,"P16220","nonmito",""
"CREBBP","Q92793",93621.0666666667,103166,"Q92793","nonmito",""
"CREG1","O75629",207120,294774.666666667,"O75629","nonmito",""
"CRELD1","Q96HD1",41685.0666666667,45292.5,"Q96HD1","nonmito",""
"CRELD2","Q6UXH1;Q6UXH1-4;Q6UXH1-5;Q6UXH1-6",90359.7333333333,104128.266666667,"Q6UXH1","nonmito",""
"CRIP2","P52943;P52943-2",29155.3666666667,38854.3666666667,"P52943","nonmito",""
"CRIPT","Q9P021",60538.3666666667,58677.6,"Q9P021","nonmito",""
"CRK","P46108",236870.666666667,228573.666666667,"P46108","nonmito",""
"CRKL","P46109",534989.666666667,528928,"P46109","nonmito",""
"CRLF3","Q8IUI8",128420.333333333,111100.333333333,"Q8IUI8","nonmito",""
"CRNKL1","Q9BZJ0;Q9BZJ0-2;Q9BZJ0-3",245334,213439,"Q9BZJ0","nonmito",""
"CROCC","Q5TZA2",157265.333333333,143866.5,"Q5TZA2","nonmito",""
"CROT","Q9UKG9",43889.9666666667,56572.2333333333,"Q9UKG9","mito",""
"CRTAP","O75718",208679.333333333,238647.333333333,"O75718","nonmito",""
"CRTC1","Q6UUV9;Q6UUV9-2",259303.333333333,228367,"Q6UUV9","nonmito",""
"CRTC3","Q6UUV7;Q6UUV7-3",56350.2333333333,90376.8,"Q6UUV7","nonmito",""
"CRYGD","P07320",184686,187042.333333333,"P07320","nonmito",""
"CRYZ","Q08257",198852.666666667,230194,"Q08257","mito",""
"CRYZL1","O95825",82932,88398.1666666667,"O95825","nonmito",""
"CS","O75390",914931,927178.333333333,"O75390","mito",""
"CSDE1","O75534;O75534-2;O75534-3;O75534-4",421318.666666667,547986.666666667,"O75534","nonmito",""
"CSE1L","P55060;P55060-3",696520,692613.333333333,"P55060","nonmito",""
"CSK","P41240",231980.333333333,257269.333333333,"P41240","nonmito",""
"CSNK1A1","P48729-3",207357.333333333,234490,"P48729","nonmito",""
"CSNK1D","P48730;P48730-2",199201,172245.666666667,"P48730","nonmito",""
"CSNK1E","P49674",250427.666666667,216390,"0","nonmito",""
"CSNK1G2","P78368",76288.3333333333,90167.7666666667,"P78368","nonmito",""
