"genename","uniprot","mean_patient","mean_ctrl","UniProt","mito","complex"
"EXOSC5","Q9NQT4",327533.333333333,339569.333333333,"Q9NQT4","nonmito",""
"EXOSC6","Q5RKV6",484060.333333333,446159.666666667,"Q5RKV6","nonmito",""
"EXOSC7","Q15024",365884.666666667,323145.333333333,"Q15024","nonmito",""
"EXOSC8","Q96B26",345867,315483.333333333,"Q96B26","nonmito",""
"EXOSC9","Q06265;Q06265-2",275766,277452.333333333,"Q06265","nonmito",""
"EXT2","Q93063;Q93063-3",106060.333333333,130500.666666667,"Q93063","nonmito",""
"EYA3","Q99504;Q99504-5",120981,128158.333333333,"Q99504","nonmito",""
"EYA4","O95677;O95677-2;O95677-4;O95677-5",118963.333333333,105058.3,"O95677","nonmito",""
"EZH2","Q15910",135064.333333333,127793.333333333,"Q15910","nonmito",""
"EZR","P15311",463357.333333333,490918.333333333,"P15311","nonmito",""
"F11R","Q9Y624",125516.666666667,121444.333333333,"Q9Y624","nonmito",""
"F5","P12259",105697.466666667,99421.9333333333,"P12259","nonmito",""
"F8A1","P23610",58124.9,114896,"0","nonmito",""
"FABP5","Q01469",421434.666666667,418993.666666667,"Q01469","nonmito",""
"FADD","Q13158",332642,327765.666666667,"Q13158","nonmito",""
"FADS1","O60427",67299.9,96288.0333333333,"O60427","nonmito",""
"FAF1","Q9UNN5",242333.333333333,235531.333333333,"Q9UNN5","nonmito",""
"FAF2","Q96CS3",434730,411329.333333333,"Q96CS3","nonmito",""
"FAH","P16930",192216.666666667,213216.666666667,"P16930","nonmito",""
"FAHD1","Q6P587;Q6P587-2;Q6P587-3",198796.666666667,196166.333333333,"Q6P587","mito",""
"FAHD2A","Q96GK7",178946.333333333,195677.333333333,"Q96GK7","mito",""
"FAIM","Q9NVQ4",192873.666666667,197208.333333333,"Q9NVQ4","nonmito",""
"FAM114A2","Q9NRY5",122976.666666667,123828.333333333,"Q9NRY5","nonmito",""
"FAM117B","Q6P1L5",71135.1333333333,78515.3666666667,"Q6P1L5","nonmito",""
"FAM118B","Q9BPY3",216216.666666667,207296.333333333,"Q9BPY3","nonmito",""
"FAM120A","Q9NZB2;Q9NZB2-6",129482.333333333,148764.666666667,"Q9NZB2","nonmito",""
"FAM120B","Q96EK7",148980,156050.666666667,"Q96EK7","nonmito",""
"FAM120C","Q9NX05",95395.7333333333,118060.333333333,"Q9NX05","nonmito",""
"FAM126A","Q9BYI3;Q9BYI3-3",144678,135537,"Q9BYI3","nonmito",""
"FAM133B","Q5BKY9",164774.666666667,148503.333333333,"Q5BKY9","nonmito",""
"FAM136A","Q96C01",268324.333333333,294530.333333333,"Q96C01","mito",""
"FAM160B1","Q5W0V3;Q5W0V3-2",97965,73793.3333333333,"Q5W0V3","nonmito",""
"FAM162A","Q96A26",295644,279363.333333333,"Q96A26","mito",""
"FAM169A","Q9Y6X4",68839.4,78550.4,"Q9Y6X4","nonmito",""
"FAM193B","Q96PV7",18733.95,96029.9,"Q96PV7","nonmito",""
"FAM207A","Q9NSI2;Q9NSI2-2",477587,419631.333333333,"Q9NSI2","nonmito",""
"FAM20B","O75063",82413.4666666667,65035.4666666667,"O75063","nonmito",""
"FAM234B","A2RU67",40227.6,52501.1,"A2RU67","nonmito",""
"FAM3A","P98173;P98173-3",83124.75,84156.4,"P98173","nonmito",""
"FAM3C","Q92520",115027.333333333,100285.5,"Q92520","nonmito",""
"FAM50A","Q14320",185915.666666667,211809.666666667,"Q14320","nonmito",""
"FAM76A","Q8TAV0;Q8TAV0-2;Q8TAV0-3;Q8TAV0-4;Q8TAV0-5",96413.9666666667,92336.3,"Q8TAV0","nonmito",""
"FAM83H","Q6ZRV2",66555.6333333333,65931.7333333333,"Q6ZRV2","nonmito",""
"FAM8A1","Q9UBU6",123786.333333333,118100,"Q9UBU6","nonmito",""
"FAM91A1","Q658Y4",136341.333333333,134074,"Q658Y4","nonmito",""
"FAM98A","Q8NCA5",383094.333333333,424842,"Q8NCA5","nonmito",""
"FAM98B","Q52LJ0",193228.666666667,235048.333333333,"Q52LJ0","nonmito",""
"FANCA","O15360",84795.5,108805.333333333,"O15360","nonmito",""
"FANCD2","Q9BXW9;Q9BXW9-1",103156,97048.7,"Q9BXW9","nonmito",""
"FANCI","Q9NVI1",193108.333333333,184916.666666667,"Q9NVI1","nonmito",""
"FAR1","Q8WVX9",190475.333333333,250436.666666667,"Q8WVX9","nonmito",""
"FARP1","Q9Y4F1;Q9Y4F1-2",57056.3666666667,59599.8,"Q9Y4F1","nonmito",""
"FARP2","O94887;O94887-2;O94887-3",84073,80360.9666666667,"O94887","nonmito",""
"FARS2","O95363",140867.666666667,134372.333333333,"O95363","mito",""
"FARSA","Q9Y285",465363.666666667,500180.333333333,"Q9Y285","nonmito",""
"FARSB","Q9NSD9",357328.333333333,357810.666666667,"Q9NSD9","nonmito",""
"FASN","P49327",680935,788419.666666667,"P49327","mito",""
"FASTKD2","Q9NYY8",176532.333333333,165120.333333333,"Q9NYY8","mito",""
"FASTKD5","Q7L8L6",55494.2666666667,44713.0666666667,"Q7L8L6","mito",""
"FBL","P22087",513121.333333333,469983.333333333,"P22087","nonmito",""
"FBLIM1","Q8WUP2;Q8WUP2-3",92263.5,67081.8666666667,"Q8WUP2","nonmito",""
"FBN2","P35556",75453.1333333333,83348.3,"P35556","nonmito",""
"FBRS","Q9HAH7",114269.333333333,156194,"Q9HAH7","nonmito",""
"FBXL12","Q9NXK8;Q9NXK8-2",145520.333333333,127800.666666667,"Q9NXK8","nonmito",""
"FBXL18","Q96ME1-4",113014.333333333,119629.333333333,"B4DH63","nonmito",""
"FBXL19","Q6PCT2;Q6PCT2-2",92943.6,89999.3333333333,"Q6PCT2","nonmito",""
"FBXL20","Q96IG2;Q96IG2-2",96443.5666666667,80779.6,"Q96IG2","nonmito",""
"FBXO11","Q86XK2;Q86XK2-5;Q86XK2-6",37801.1,62261.2333333333,"Q86XK2","nonmito",""
"FBXO22","Q8NEZ5",266914.666666667,269583,"Q8NEZ5","nonmito",""
"FBXO28","Q9NVF7",106292.333333333,105819.666666667,"Q9NVF7","nonmito",""
"FBXO3","Q9UK99",275034.666666667,242581.333333333,"Q9UK99","nonmito",""
"FBXO30","Q8TB52",162923.666666667,156818.666666667,"Q8TB52","nonmito",""
"FBXO44","Q9H4M3;Q9H4M3-2",68952.7333333333,68043.6666666667,"Q9H4M3","nonmito",""
"FBXO5","Q9UKT4;Q9UKT4-2",99225.3333333333,87664.9,"Q9UKT4","nonmito",""
"FBXO7","Q9Y3I1",177542,217923.333333333,"Q9Y3I1","nonmito",""
"FBXO9","Q9UK97;Q9UK97-2;Q9UK97-3",52646.5666666667,49770.8666666667,"Q9UK97","nonmito",""
"FBXW11","Q9UKB1;Q9UKB1-2;Q9UKB1-3",155682.333333333,141321,"Q9UKB1","nonmito",""
"FBXW9","Q5XUX1;Q5XUX1-2;Q5XUX1-3",29851.7333333333,33430.8,"Q5XUX1","nonmito",""
"FCF1","Q9Y324",252243,240818.666666667,"Q9Y324","nonmito",""
"FCHO2","Q0JRZ9",69437.9666666667,70159.4666666667,"Q0JRZ9","nonmito",""
"FDFT1","P37268",165097.333333333,242135.333333333,"P37268","nonmito",""
"FDPS","P14324;P14324-2",442364,472624.333333333,"P14324","mito",""
"FDX1","P10109",328037.666666667,302950,"P10109","mito",""
"FDX2","Q6P4F2",203303,193371.666666667,"Q6P4F2","mito",""
"FDXR","P22570;P22570-7",180272.666666667,173587.333333333,"P22570","mito",""
"FECH","P22830;P22830-2",104831.166666667,93317.5333333333,"P22830","mito",""
"FEM1B","Q9UK73",100187.066666667,91530.1333333333,"Q9UK73","nonmito",""
"FEN1","P39748",652826,627363,"P39748","nonmito",""
"FERMT2","Q96AC1;Q96AC1-3",165582.666666667,173811.666666667,"Q96AC1","nonmito",""
"FH","P07954;P07954-2",338828.666666667,377660,"P07954","mito",""
"FHL1","Q13642-1;Q13642-4;Q13642-5",388009.666666667,423972.666666667,"Q13642","nonmito",""
"FHL2","Q14192",131896.333333333,116539.333333333,"Q14192","nonmito",""
"FHL3","Q13643",142963.666666667,104118.7,"Q13643","nonmito",""
"FHOD1","Q9Y613",120179.333333333,126866,"Q9Y613","nonmito",""
"FIBP","O43427;O43427-2",87932.7666666667,92408.4666666667,"O43427","nonmito",""
"FIGNL1","Q6PIW4;Q6PIW4-2",132749.666666667,114063.666666667,"Q6PIW4","nonmito",""
"FIP1L1","Q6UN15",266486.666666667,299877.333333333,"Q6UN15","nonmito",""
"FIS1","Q9Y3D6",63272,72168.7666666667,"Q9Y3D6","mito",""
"FITM2","Q8N6M3",73440.5666666667,73581,"Q8N6M3","nonmito",""
"FKBP10","Q96AY3",208048,188767.666666667,"Q96AY3","mito",""
"FKBP14","Q9NWM8",373893,304536,"Q9NWM8","nonmito",""
"FKBP15","Q5T1M5",78189.1333333333,81729.8333333333,"Q5T1M5","nonmito",""
"FKBP1A","P62942",1289343.33333333,1450153.33333333,"P62942","nonmito",""
"FKBP2","P26885",167058.666666667,146602,"P26885","nonmito",""
"FKBP3","Q00688",481141.333333333,471461.666666667,"Q00688","nonmito",""
"FKBP4","Q02790",470519.333333333,440855.333333333,"Q02790","nonmito",""
"FKBP5","Q13451",145345.666666667,142887.666666667,"Q13451","nonmito",""
"FKBP7","Q9Y680;Q9Y680-3",80040.7,94574.7,"Q9Y680","nonmito",""
"FKBP8","Q14318",230608.666666667,249492.666666667,"Q14318","mito",""
"FKBP9","O95302;O95302-3",126847.666666667,134052.666666667,"O95302","nonmito",""
"FKBPL","Q9UIM3",89423.5,99707,"Q9UIM3","nonmito",""
"FLAD1","Q8NFF5;Q8NFF5-2",205322.333333333,186585.666666667,"Q8NFF5","mito",""
"FLII","Q13045",226797.333333333,230441.666666667,"Q13045","nonmito",""
"FLNA","P21333;P21333-2",476055.333333333,619042.666666667,"P21333","nonmito",""
"FLNB","O75369;O75369-2;O75369-9",346249.666666667,365484.666666667,"O75369","nonmito",""
"FLNC","Q14315;Q14315-2",149464.666666667,101357.366666667,"Q14315","nonmito",""
"FLOT1","O75955",195601.333333333,207397.666666667,"O75955","nonmito",""
"FLOT2","Q14254",190108.666666667,208251.333333333,"Q14254","nonmito",""
"FLVCR1","Q9Y5Y0",51307.0666666667,49042.7,"Q9Y5Y0","nonmito",""
"FLYWCH1","Q4VC44;Q4VC44-3",98811.9666666667,107122.666666667,"Q4VC44","nonmito",""
"FLYWCH2","Q96CP2",145902.333333333,150089,"Q96CP2","nonmito",""
"FMC1","Q96HJ9-2",355018.333333333,343218,"0","mito",""
"FMR1","Q06787-2",183956,211567,"Q06787","nonmito",""
"FN3KRP","Q9HA64",134597,126956.666666667,"Q9HA64","nonmito",""
"FNBP1","Q96RU3-2;Q96RU3-5",64496.6666666667,64210.3,"Q96RU3","nonmito",""
"FNBP1L","Q5T0N5;Q5T0N5-2;Q5T0N5-3;Q5T0N5-4;Q5T0N5-5",70402.0666666667,62514.4333333333,"Q5T0N5","nonmito",""
"FNBP4","Q8N3X1;Q8N3X1-2",94200.3666666667,93347.3,"Q8N3X1","nonmito",""
"FNDC3A","Q9Y2H6;Q9Y2H6-2",109997.333333333,120532.666666667,"Q9Y2H6","nonmito",""
"FNDC3B","Q53EP0",66928.1666666667,55336.6666666667,"Q53EP0","nonmito",""
"FNTA","P49354",258590,243188.333333333,"P49354","nonmito",""
"FNTB","P49356",130190.333333333,126188,"0","nonmito",""
"FOCAD","Q5VW36",84643.2,89360.7333333333,"Q5VW36","nonmito",""
"FOXC1","Q12948",153365.666666667,190473,"Q12948","nonmito",""
"FOXJ3","Q9UPW0;Q9UPW0-2",33515.0333333333,33020.7,"Q9UPW0","nonmito",""
"FOXK1","P85037",173087,170885.666666667,"P85037","nonmito",""
"FOXK2","Q01167",118145.333333333,123781.666666667,"Q01167","nonmito",""
"FOXO3","O43524",95281.9333333333,125044,"O43524","nonmito",""
"FOXP1","Q9H334;Q9H334-4",70834.8666666667,64617.7666666667,"Q9H334","nonmito",""
"FOXP4","Q8IVH2;Q8IVH2-2;Q8IVH2-3",50041.6,58776.8666666667,"Q8IVH2","nonmito",""
"FOXRED1","Q96CU9;Q96CU9-3",135927.333333333,121831.666666667,"Q96CU9","mito",""
"FOXRED2","Q8IWF2",140960.666666667,124143,"Q8IWF2","nonmito",""
"FPGS","Q05932;Q05932-2;Q05932-3;Q05932-4",73090.2,58760.1666666667,"Q05932","mito",""
"FPGT","O14772",64427.0333333333,75898.6333333333,"O14772","nonmito",""
"FRA10AC1","Q70Z53;Q70Z53-2;Q70Z53-3;Q70Z53-4;Q70Z53-5",118847.333333333,109183.333333333,"Q70Z53","nonmito",""
"FRG1","Q14331",311973.333333333,234823,"Q14331","nonmito",""
"FRMD8","Q9BZ67;Q9BZ67-2",396616.333333333,364385.333333333,"Q9BZ67","nonmito",""
"FRYL","O94915",65605.7333333333,64619.4,"O94915","nonmito",""
"FSCN1","Q16658",403216,214169.666666667,"Q16658","nonmito",""
"FSD1","Q9BTV5",125474,116516,"Q9BTV5","nonmito",""
"FSTL1","Q12841",52621.7666666667,43252.0666666667,"Q12841","nonmito",""
"FTH1","P02794",161247,179346,"P02794","mito",""
"FTL","P02792",123839.833333333,113495.366666667,"P02792","nonmito",""
"FTO","Q9C0B1",262851.333333333,266090.666666667,"Q9C0B1","nonmito",""
"FTSJ1","Q9UET6;Q9UET6-2",140379.333333333,132946.666666667,"Q9UET6","nonmito",""
"FTSJ3","Q8IY81",284151,239309,"Q8IY81","nonmito",""
"FUBP1","Q96AE4",599765,807093,"Q96AE4","nonmito",""
"FUBP3","Q96I24",330857.666666667,370303.666666667,"Q96I24","nonmito",""
"FUCA1","P04066",242429.666666667,224755.666666667,"P04066","nonmito",""
"FUCA2","Q9BTY2",133353.333333333,137591.666666667,"Q9BTY2","nonmito",""
"FUNDC2","Q9BWH2",143900.333333333,167529,"Q9BWH2","mito",""
"FUS","P35637;P35637-2",1090010,1126386.66666667,"P35637","nonmito",""
"FXN","Q16595",230611.666666667,221228.333333333,"Q16595","mito",""
"FXR1","P51114",284680,260296,"P51114","nonmito",""
"FXR2","P51116",131997,130581.333333333,"P51116","nonmito",""
"FXYD6","Q9H0Q3",90117.4,106184,"Q9H0Q3","nonmito",""
"FYN","P06241",106931.333333333,105153.666666667,"P06241","nonmito",""
"FYTTD1","Q96QD9",72207.4333333333,62477.0333333333,"Q96QD9","nonmito",""
"G3BP1","Q13283",744692.666666667,785059.666666667,"Q13283","nonmito",""
"G3BP2","Q9UN86",384073.333333333,392766,"Q9UN86","nonmito",""
"G6PD","P11413;P11413-2",305840.666666667,439336.333333333,"P11413","nonmito",""
"GAA","P10253",204046.666666667,212461.666666667,"P10253","nonmito",""
"GAB1","Q13480-2",93883.1333333333,79048.5,"Q13480","nonmito",""
"GABARAPL1","Q9H0R8;Q9H0R8-2",296304.333333333,277533.666666667,"Q9H0R8","nonmito",""
"GABARAPL2","P60520",495804.666666667,454896.333333333,"P60520","nonmito",""
"GABPA","Q06546",212696.333333333,224235.333333333,"Q06546","nonmito",""
"GADD45GIP1","Q8TAE8",382194,323334,"Q8TAE8","mito","Ribo"
"GAK","O14976",141882.666666667,140050,"O14976","nonmito",""
"GALE","Q14376",124690.666666667,93368.2,"Q14376","nonmito",""
"GALK1","P51570;P51570-2",307429,273549.333333333,"P51570","nonmito",""
"GALM","Q96C23",262297.333333333,268334.333333333,"Q96C23","nonmito",""
"GALNS","P34059",104278.3,112000.666666667,"P34059","nonmito",""
"GALNT1","Q10472",119166.666666667,106945.666666667,"Q10472","nonmito",""
"GALNT2","Q10471",218138.333333333,198097.666666667,"Q10471","nonmito",""
"GALNT7","Q86SF2",81571.2666666667,64995.8333333333,"Q86SF2","nonmito",""
"GAMT","Q14353",203494.333333333,219152.666666667,"Q14353","nonmito",""
"GAN","Q9H2C0",144874,158758,"Q9H2C0","nonmito",""
"GANAB","Q14697-2",216854.666666667,252698.333333333,"Q14697","nonmito",""
"GANAB","Q14697",815765.333333333,826566,"Q14697","nonmito",""
"GAPDH","P04406",1557633.33333333,1453653.33333333,"P04406","nonmito",""
"GAPVD1","Q14C86;Q14C86-2;Q14C86-3;Q14C86-5;Q14C86-6",251559.666666667,252986,"Q14C86","nonmito",""
"GAR1","Q9NY12;Q9NY12-2",455263.333333333,393191.666666667,"Q9NY12","nonmito",""
"GARS1","P41250",354438.333333333,349445.666666667,"P41250","mito",""
"GART","P22102",384631.666666667,501983,"P22102","nonmito",""
"GAS1","P54826",17541.65,34646.9,"P54826","nonmito",""
"GATAD2A","Q86YP4;Q86YP4-3",137611.666666667,152051.333333333,"Q86YP4","nonmito",""
"GATAD2B","Q8WXI9",197365,219339,"Q8WXI9","nonmito",""
"GATB","O75879",141726.333333333,140164.666666667,"O75879","mito",""
"GATC","O43716",177286.666666667,203587.666666667,"O43716","mito",""
"GATD1","Q8NB37",305751.666666667,280034.333333333,"Q8NB37","nonmito",""
"GBA","P04062;P04062-2;P04062-4",182226,164644.666666667,"P04062","nonmito",""
"GBE1","Q04446",150919.333333333,175517.333333333,"Q04446","nonmito",""
"GBF1","Q92538;Q92538-2;Q92538-3",179549.666666667,215457.666666667,"Q92538","nonmito",""
"GCA","P28676",155592.333333333,137031.333333333,"P28676","nonmito",""
"GCAT","O75600;O75600-2",104217,109443.333333333,"O75600","mito",""
"GCC1","Q96CN9",78537.4666666667,83842.6,"Q96CN9","nonmito",""
"GCC2","Q8IWJ2",63027.7333333333,73335.4333333333,"Q8IWJ2","nonmito",""
"GCDH","Q92947",188003.666666667,212373,"Q92947","mito",""
"GCFC2","P16383;P16383-2",64026.7333333333,60805.3666666667,"P16383","nonmito",""
"GCLC","P48506",149749,135163.333333333,"P48506","nonmito",""
"GCLM","P48507",361430,304180.666666667,"P48507","nonmito",""
"GCN1","Q92616",201274.666666667,239710.333333333,"Q92616","nonmito",""
"GDAP1","Q8TB36;Q8TB36-2",121571.666666667,128985.333333333,"Q8TB36","mito",""
"GDE1","Q9NZC3",68205.2333333333,49102.5333333333,"Q9NZC3","nonmito",""
"GDI1","P31150",320816.666666667,405647.666666667,"P31150","nonmito",""
"GDI2","P50395",808413.333333333,711055.333333333,"P50395","nonmito",""
"GDPD1","Q8N9F7",134890,97869.6333333333,"Q8N9F7","nonmito",""
"GDPGP1","Q6ZNW5",104784,96965.4333333333,"Q6ZNW5","nonmito",""
"GEMIN2","O14893;O14893-2",120295.666666667,146530.333333333,"O14893","nonmito",""
"GEMIN4","P57678",182753.666666667,212686.666666667,"P57678","nonmito",""
"GEMIN5","Q8TEQ6",250859.666666667,235758,"Q8TEQ6","nonmito",""
"GEMIN6","Q8WXD5",291422.333333333,261396.333333333,"Q8WXD5","nonmito",""
"GEMIN8","Q9NWZ8",117045,124276.333333333,"Q9NWZ8","nonmito",""
"GET1","O00258",179512.333333333,146305,"O00258","nonmito",""
"GET3","O43681",406568,373242.333333333,"O43681","nonmito",""
"GET4","Q7L5D6",305745.333333333,310108.333333333,"Q7L5D6","nonmito",""
"GFER","P55789",278641,246349.333333333,"P55789","mito",""
"GFM1","Q96RP9",216575.666666667,221971,"Q96RP9","mito",""
"GFM2","Q969S9;Q969S9-3",106344.666666667,99118.2,"Q969S9","mito",""
"GFPT1","Q06210;Q06210-2",265086.333333333,263527,"Q06210","nonmito",""
"GFPT2","O94808",178082.333333333,156784,"O94808","nonmito",""
"GGA1","Q9UJY5;Q9UJY5-3;Q9UJY5-4;Q9UJY5-6",118093.333333333,108240.666666667,"Q9UJY5","nonmito",""
"GGA2","Q9UJY4",87173.4,101869,"Q9UJY4","nonmito",""
"GGA3","Q9NZ52",98940.1,105892.333333333,"Q9NZ52","nonmito",""
"GGCT","O75223",466213.333333333,423042.333333333,"O75223","nonmito",""
"GGCX","P38435",186222,174549,"P38435","nonmito",""
"GGH","Q92820",251072.666666667,207396.666666667,"Q92820","nonmito",""
"GGPS1","O95749",138676.666666667,127576.666666667,"O95749","nonmito",""
"GGT7","Q9UJ14",99113.4333333333,94087.6333333333,"Q9UJ14","nonmito",""
"GHDC","Q8N2G8;Q8N2G8-3",104420.666666667,96533.3333333333,"Q8N2G8","nonmito",""
"GHITM","Q9H3K2",377519,312988.666666667,"Q9H3K2","mito",""
"GID8","Q9NWU2",210663.333333333,240369,"Q9NWU2","nonmito",""
"GIGYF2","Q6Y7W6;Q6Y7W6-4;Q6Y7W6-5",183667.333333333,201332,"Q6Y7W6","nonmito",""
"GINS1","Q14691",251194.333333333,234634,"Q14691","nonmito",""
"GINS2","Q9Y248",290299,398716,"Q9Y248","nonmito",""
"GINS3","Q9BRX5",226943.333333333,241800,"Q9BRX5","nonmito",""
"GINS4","Q9BRT9",323322.333333333,316688.666666667,"Q9BRT9","nonmito",""
"GIPC1","O14908",193942.333333333,184515.666666667,"O14908","nonmito",""
"GIT1","Q9Y2X7;Q9Y2X7-3",100541.633333333,100516.266666667,"Q9Y2X7","nonmito",""
"GIT2","Q14161",51606.0333333333,55985.5666666667,"Q14161","nonmito",""
"GJA1","P17302",27296.8666666667,35947.4,"P17302","nonmito",""
"GK","P32189;P32189-1;P32189-2;P32189-4",135427.666666667,127510.333333333,"P32189","nonmito",""
"GLA","P06280",545720,523531.333333333,"P06280","nonmito",""
"GLB1","P16278;P16278-3",257922.333333333,246270,"P16278","nonmito",""
"GLB1L2","Q8IW92",56712.6,78064.6333333333,"Q8IW92","nonmito",""
"GLCCI1","Q86VQ1",81433.2666666667,102186.366666667,"Q86VQ1","nonmito",""
"GLCE","O94923",105065.866666667,91306.4,"O94923","nonmito",""
"GLE1","Q53GS7",126845.333333333,129544,"Q53GS7","nonmito",""
"GLG1","Q92896;Q92896-2",113063.666666667,113809,"Q92896","nonmito",""
"GLIPR2","Q9H4G4",99226.2,113352,"Q9H4G4","nonmito",""
"GLMN","Q92990",139431,164246.333333333,"Q92990","nonmito",""
"GLO1","Q04760;Q04760-2",1576500,1406163.33333333,"Q04760","nonmito",""
"GLOD4","Q9HC38-2",444968,427771.333333333,"Q9HC38","mito",""
"GLRX3","O76003",813605.666666667,834887.666666667,"O76003","nonmito",""
"GLRX5","Q86SX6",338659.333333333,572354.333333333,"Q86SX6","mito",""
"GLS","O94925",193472.666666667,207771.666666667,"O94925","mito",""
"GLS","O94925-3",292049,244336,"O94925","mito",""
"GLTP","Q9NZD2",96232.0333333333,112302.666666667,"Q9NZD2","nonmito",""
"GLUD1","P00367",482217,457863.333333333,"P00367","mito",""
"GLUL","P15104",377192.333333333,340714,"P15104","nonmito",""
"GLYR1","Q49A26",204152.333333333,208576,"Q49A26","nonmito",""
"GM2A","P17900",100379.633333333,80233.3666666667,"P17900","nonmito",""
"GMDS","O60547;O60547-2",120308.333333333,122653,"O60547","nonmito",""
"GMEB1","Q9Y692;Q9Y692-2",140745,124647.666666667,"Q9Y692","nonmito",""
"GMEB2","Q9UKD1",37149.4333333333,43949.0666666667,"Q9UKD1","nonmito",""
"GMFB","P60983",691590,637449.666666667,"P60983","nonmito",""
"GMNN","O75496",172918.666666667,161721.666666667,"O75496","nonmito",""
"GMPPA","Q96IJ6",292242,259236,"Q96IJ6","nonmito",""
"GMPPB","Q9Y5P6;Q9Y5P6-2",258128,246502.666666667,"Q9Y5P6","nonmito",""
"GMPR2","Q9P2T1;Q9P2T1-2",151269.333333333,177076,"Q9P2T1","nonmito",""
"GMPS","P49915",476023.666666667,507462.666666667,"P49915","nonmito",""
"GNA11","P29992",236942.666666667,227145.666666667,"P29992","nonmito",""
"GNA13","Q14344",180483.666666667,158122,"Q14344","nonmito",""
"GNAI1","P63096;P63096-2",76136.1333333333,78567.9333333333,"P63096","nonmito",""
"GNAI2","P04899;P04899-2;P04899-3;P04899-5;P04899-6",272404.333333333,318386.333333333,"P04899","nonmito",""
"GNAI3","P08754",398611,409078,"P08754","nonmito",""
"GNAQ","P50148",237156.333333333,240952.333333333,"P50148","nonmito",""
"GNAS","P63092;P63092-4;Q5JWF2",273353.333333333,245498,"Q5JWF2","nonmito",""
"GNAZ","P19086",142235.133333333,95365.8,"P19086","nonmito",""
"GNB1","P62873;P62873-2",560397,559587.666666667,"P62873","nonmito",""
"GNB1L","Q9BYB4",198815,198860,"Q9BYB4","nonmito",""
"GNB2","P62879",520620,521389.666666667,"P62879","nonmito",""
"GNB4","Q9HAV0",85564.8,91763.9,"Q9HAV0","nonmito",""
"GNE","Q9Y223;Q9Y223-2",136193,154503.333333333,"Q9Y223","nonmito",""
"GNG12","Q9UBI6",139483,149997.333333333,"Q9UBI6","nonmito",""
"GNG5","P63218",106724.433333333,68550.7333333333,"P63218","nonmito",""
"GNL1","P36915",238123.666666667,240232.666666667,"P36915","nonmito",""
"GNL2","Q13823",267586,210096,"Q13823","nonmito",""
"GNL3","Q9BVP2;Q9BVP2-2",517567.666666667,480167.333333333,"Q9BVP2","nonmito",""
"GNL3L","Q9NVN8",227712.666666667,202092,"Q9NVN8","nonmito",""
"GNPAT","O15228",129992.666666667,138761,"O15228","nonmito",""
"GNPDA1","P46926",478159.333333333,460838.333333333,"P46926","nonmito",""
"GNPDA2","Q8TDQ7",391525.333333333,420536,"Q8TDQ7","nonmito",""
"GNPNAT1","Q96EK6",327106.333333333,317404.333333333,"Q96EK6","nonmito",""
"GNS","P15586",334369.333333333,314376.333333333,"P15586","nonmito",""
"GOLGA2","Q08379",97540.8,109841,"Q08379","nonmito",""
"GOLGA3","Q08378",112086.333333333,121383,"Q08378","nonmito",""
"GOLGA4","Q13439;Q13439-3;Q13439-4;Q13439-5",97622.2,96024.4,"Q13439","nonmito",""
"GOLGA5","Q8TBA6",99926.6666666667,105752,"Q8TBA6","nonmito",""
"GOLGB1","Q14789",87629.4333333333,97871.5333333333,"Q14789","nonmito",""
"GOLIM4","O00461",39566.7666666667,43562.1333333333,"O00461","nonmito",""
"GOLM1","Q8NBJ4;Q8NBJ4-2",81450.7333333333,72807.5,"Q8NBJ4","nonmito",""
"GOLPH3","Q9H4A6",129800.666666667,132788.333333333,"Q9H4A6","mito",""
"GOLPH3L","Q9H4A5",260255.666666667,257641,"Q9H4A5","nonmito",""
"GON4L","Q3T8J9;Q3T8J9-3",78966.6333333333,67498.3,"Q3T8J9","nonmito",""
"GOPC","Q9HD26;Q9HD26-2",191634.666666667,191926.666666667,"Q9HD26","nonmito",""
"GORASP1","Q9BQQ3;Q9BQQ3-2",101500.8,90757.9666666667,"Q9BQQ3","nonmito",""
"GORASP2","Q9H8Y8;Q9H8Y8-2;Q9H8Y8-3",240788,387022.333333333,"Q9H8Y8","nonmito",""
"GOSR1","O95249",82307.3333333333,89518.7666666667,"O95249","nonmito",""
"GOSR2","O14653;O14653-2",133515.666666667,137199,"O14653","nonmito",""
"GOT1","P17174",551976.666666667,511662,"P17174","nonmito",""
"GOT2","P00505",613482.666666667,605827.333333333,"P00505","mito",""
"GPAA1","O43292",210750,194664,"O43292","nonmito",""
"GPALPP1","Q8IXQ4",113905.333333333,106656.333333333,"Q8IXQ4","nonmito",""
"GPAM","Q9HCL2",78986.9666666667,91971.0333333333,"Q9HCL2","mito",""
"GPAT4","Q86UL3",147343,114559.666666667,"Q86UL3","nonmito",""
"GPATCH1","Q9BRR8",92661.5333333333,90095.0333333333,"Q9BRR8","nonmito",""
"GPATCH11","Q8N954",113185.666666667,97232.8,"Q8N954","nonmito",""
"GPATCH2","Q9NW75",49448,44143.7333333333,"Q9NW75","nonmito",""
"GPATCH4","Q5T3I0",221264.666666667,188837.333333333,"A8KAG1","nonmito",""
"GPATCH8","Q9UKJ3",87494.4,82550.7,"Q9UKJ3","nonmito",""
"GPC1","P35052",94216.9,99464.6333333333,"P35052","nonmito",""
"GPC3","P51654;P51654-3",81656.6,82752.1333333333,"P51654","nonmito",""
